follower_id,liked_user_id,liked_user_name,liked_user_screenname,liked_user_location,tweet_id,tweet_creation_time,tweet_text,tweet_language,tweet_reply_to_tweet_id,tweet_reply_to_user_id,tweet_is_quote,tweet_retweet_count,tweet_favorite_count,tweet_is_retweet,tweet_retweet_tweet_id,tweet_retweet_user_id,tweet_mentioned_users
/1061468390,/716488082,CODE Technology,CODEoutcomes,"Minneapolis, MN",/948680325172887552,Wed Jan 03 22:19:49 +0000 2018,"""Our challenges may be complex, but our goal is simple, to united leaders in #DigitalHealth with innovators in #orthopaedics."" - @sbinimd #DOCSF18 

The entire conference will be streaming live, January 7th 7:30am: https://t.co/pFfldygtvq https://t.co/rw1FGwHozR",en,/None,/None,False,2,3,0,,,"[['Stefano A Bini MD', 'sbinimd', '/1392251791']]"
/1061468390,/35203319,Evan Kirstel #MasksForAll #RemoteWork,evankirstel,#RemoteWork #Boston #NYC ,/948646049148698624,Wed Jan 03 20:03:37 +0000 2018,Woman receives bionic hand with sense of touch https://t.co/Fdl9nQpTGa @IrmaRaste @JohnNosta #HealthTech #bionics https://t.co/zJHx9Q1smC,en,/None,/None,False,32,35,0,,,"[['Irma #FlattenTheCurve #StayHome to fight #COVID19', 'IrmaRaste', '/20163762'], ['John Nosta', 'JohnNosta', '/19711691']]"
/1061468390,/1112225545,medtech[y],medtechy,"Las Vegas, NV",/948629762217578496,Wed Jan 03 18:58:54 +0000 2018,"It's a shame the U.S. Congress couldn't repeal the medical device tax. As the tax is on total revenue, and not profits, it impacts the companies who need it most. Do the right thing and #RepealDeviceTax",en,/None,/None,False,1,3,0,,,[]
/1061468390,/57640093,Spine Review,BeckersSpine,"Chicago, Ill.",/948622507367526400,Wed Jan 03 18:30:04 +0000 2018,"Arthrex beings headquarter expansion, to add 500+ jobs https://t.co/GJMEcmFPuM",en,/None,/None,False,0,3,0,,,[]
/1061468390,/31002593,MassDevice,MassDevice,"Cleveland, OH",/948589812935745536,Wed Jan 03 16:20:10 +0000 2018,These lab-grown blood vessel replacements could benefit dialysis patients https://t.co/J8RP7IDPlu #meddevice,en,/None,/None,False,2,2,0,,,[]
/1061468390,/798970803463208960,TracPatch,TracPatch,"El Dorado Hills, CA",/948584881717641216,Wed Jan 03 16:00:34 +0000 2018,"Welcome 2018! #Orthopedics #Technology #TheFuture

https://t.co/8dgqLp7cLH",en,/None,/None,False,2,4,0,,,[]
/1061468390,/4072149983,Digital Health Today,dhealthtoday,Earbuds near you,/948508962445553664,Wed Jan 03 10:58:53 +0000 2018,2017 was the year of #VR in #health. Tune in to hear how #VR/#AR/#MxR technologies are solving real challenges and laying the foundation for what's coming next. @shafiahmed5 @jbhungry @brennanspiegel @zgjr @nedsahin https://t.co/8vdiMVCl43 https://t.co/WzngkPtBmj,en,/None,/None,False,26,27,0,,,"[['ShafiAhmed5', 'ShafiAhmed5', '/458375698'], ['Justin Barad', 'jbhungry', '/426410567'], ['Brennan Spiegel, MD, MSHS', 'BrennanSpiegel', '/2553883748'], ['R.Grossmann,MD, FACS', 'ZGJR', '/177997886'], ['Nedim Şahin', 'NedSahin', '/2844748037']]"
/1061468390,/2798120942,DisruptionHub,DisruptionHub,Leeds,/948433752430120960,Wed Jan 03 06:00:02 +0000 2018,"The 15 Disruptive Technology Trends That Shaped 2017 
#Robotics #chatbots #3DPrinting #Genomics #AI #QuantumComputing #Blockchain #mixedreality #cybersecurity #IoT #Renewables #yearinreview #disruptivetechnology #2017trends
 https://t.co/i0sWWvgKcN by @Rob_Prevett",en,/None,/None,False,30,40,0,,,"[['Rob Prevett', 'Rob_Prevett', '/24189985']]"
/1061468390,/26582238,Alexander Sommer,alexanderwear,"London, United Kingdom",/948285045294317573,Tue Jan 02 20:09:07 +0000 2018,Zipline Expands Its Medical Delivery Drones Across East Africa https://t.co/g1urbG6WKE #Robotics #AI https://t.co/ZvHOKa1egJ,en,/None,/None,False,4,4,0,,,[]
/1061468390,/211583400,Christina Farr,chrissyfarr,"San Francisco, CA",/948242378850217984,Tue Jan 02 17:19:35 +0000 2018,Really fun to be interviewed on med-tech trends by @Medgadget @scottjung https://t.co/kISQt959xj,en,/None,/None,False,8,28,0,,,"[['Medgadget', 'Medgadget', '/23410262'], ['Scott Jung', 'scottjung', '/14893515']]"
/1061468390,/1940581,"Berci Meskó, MD, PhD",Berci,"Budapest, Hungary",/948123622236925952,Tue Jan 02 09:27:41 +0000 2018,"Last year, I wrote a piece about how chatbots will have to be able to answer basic medical questions at home because of doctor shortages.

Now with the help of Cleveland Clinic, Amazon's Alexa is here to help! https://t.co/QHRBcrS8FF https://t.co/0sdaGsGs9D",en,/None,/None,False,10,10,0,,,[]
/1061468390,/57142731,"David E. Albert, M.D",DrDave01,"Los Angeles, CA",/947884352960192513,Mon Jan 01 17:36:55 +0000 2018,Your smartphone as medicine: Digital therapy is here to stay https://t.co/8XamDdiCB8 via @statnews,en,/None,/None,False,15,19,0,,,"[['STAT', 'statnews', '/3290364847']]"
/1061468390,/748599110643621888,Osso VR,Osso_VR,"Palo Alto, CA",/947880092893630465,Mon Jan 01 17:19:59 +0000 2018,Happy New Year! We can't wait to show you what we've got in store for 2018. #Happy2018🚀 #VirtualSurgery⚕️ #RealResults📈 https://t.co/m6dZl48DAr,en,/None,/None,False,2,14,0,,,[]
/1061468390,/807095,The New York Times,nytimes,New York City,/947153570260029441,Sat Dec 30 17:13:03 +0000 2017,"Addiction treatment, heart surgery and brain research are just some of the areas where virtual reality is helping to improve approaches to medicine https://t.co/eXtwt7QGR1 #Daily360 https://t.co/HJKSeYj3uS",en,/None,/None,False,99,188,0,,,[]
/1061468390,/873119692352700417,RoboticsInvestor,RoboSrgryInvest,"Seattle, WA",/947144509829283840,Sat Dec 30 16:37:02 +0000 2017,Oro Valley Hospital now offers robot-assisted knee replacement https://t.co/XcfgLpVzM5 … via .@explorer_news #RoboticSurgery #kneesurgery https://t.co/9KAewY2nDW,en,/None,/None,False,0,2,0,,,"[['Explorer Newspaper', 'Explorer_News', '/173978800']]"
/1061468390,/757365218,Rick King,RickKing16,Colorado,/947036293556523008,Sat Dec 30 09:27:02 +0000 2017,The five most amazing things that were 3-D-printed this year https://t.co/H60feEEdVC #3dprinting https://t.co/XvEqq5i38c,en,/None,/None,False,6,10,0,,,[]
/1061468390,/458375698,ShafiAhmed5,ShafiAhmed5,"London,England",/946876518667554821,Fri Dec 29 22:52:08 +0000 2017,"My interview by @HalaGorani and @samuelcnn on @cnni Inspirations Body Smart programme discussing the future of medical and surgical  education and global training using Virtual Reality. #VR @MedRealities @daniel_kraft @julielynnwong

https://t.co/2AoSaHxQVw https://t.co/CgJpXDetOO",en,/None,/None,False,25,40,0,,,"[['Hala Gorani', 'HalaGorani', '/25333609'], ['CNN International', 'cnni', '/2097571'], ['Medical Realities', 'MedRealities', '/3087222250'], ['Daniel Kraft, MD', 'daniel_kraft', '/17240190'], ['Julielynn Wong', 'julielynnwong', '/221556977']]"
/1061468390,/75076393,Team OrthoBullets,orthobullets,,/946791878506229761,Fri Dec 29 17:15:49 +0000 2017,Join the Orthobullets community today. We are passionate about education and would love for you to join us on this journey. #MedEd #Orthopaedic https://t.co/YT0ikPpHby,en,/None,/None,False,6,15,0,,,[]
/1061468390,/14595603,"Arnon Krongrad, MD",ArnonKrongrad,Miami,/946737066842435585,Fri Dec 29 13:38:00 +0000 2017,And which earned top marks from physicians and surgeons? #Healthcare #surgery #Quality #outcomes https://t.co/8MZBu8xnf4 QUOTE: 20 Illinois hospitals earn top marks from government https://t.co/BTMllY7wPc via @chicagotribune @RushMedical #healthcare #PatientCare,en,/None,/None,True,0,1,0,,,[]
/1061468390,/249710733,Exponential Medicine,ExponentialMed,"Coronado, CA",/945328493243625473,Mon Dec 25 16:20:50 +0000 2017,How augmented reality could change the future of surgery. #xMed faculty @DrNadz’s #TEDTalk on #AR in the #OR   https://t.co/QtlHC3TSA6,en,/None,/None,False,40,49,0,,,"[['DrNadz', 'DrNadz', '/102778110']]"
/1061468390,/458375698,ShafiAhmed5,ShafiAhmed5,"London,England",/944880593782878208,Sun Dec 24 10:41:03 +0000 2017,Wishing you all a Merry Xmas. https://t.co/q3BN11fA91,en,/None,/None,False,4,39,0,,,[]
/1061468390,/917058346225684480,Icarus Media,Icarus_Media,"Dublin City, Ireland",/944681125435400192,Sat Dec 23 21:28:26 +0000 2017,RT @PeterCoffaro: The Top 10 Stories of 2017 – @OrthoFeed https://t.co/I7TZcmoJ0R #meddevice #RoboticSurgery #3dprinting #medtech #orthopedics #MedicalSales #startups #digitalhealth #VR #VirtualReality #AR #AugmentedReality #SurgicalTraining #SurgicalPl… https://t.co/7huuOuyJV8,en,/None,/None,False,0,3,0,,,"[['Peter Coffaro', 'PeterCoffaro', '/1061468390'], ['OrthoFeed', 'OrthoFeed', '/819719839057059840']]"
/1061468390,/15056465,Howard Luks MD,hjluks,"New York, USA",/944624755512135680,Sat Dec 23 17:44:26 +0000 2017,In Orthopedic Surgery... perfection is often the enemy of good.,en,/None,/None,False,12,32,0,,,[]
/1061468390,/19711691,John Nosta,JohnNosta,07945,/944617742971363334,Sat Dec 23 17:16:34 +0000 2017,"Personally, I’m getting tired of all the links to paid sites. @statnews @washingtonpost @nytimes https://t.co/SRgyfRoFEi",en,/None,/None,False,2,6,0,,,"[['STAT', 'statnews', '/3290364847'], ['The Washington Post', 'washingtonpost', '/2467791'], ['The New York Times', 'nytimes', '/807095']]"
/1061468390,/227536515,3D Systems Healthcare,3DSystemsHealth,"Littleton, CO",/944599261706145792,Sat Dec 23 16:03:08 +0000 2017,#MedicalDevice Design &amp; Manufacturing:  Enabling new product innovation by accelerating the design process- bringing revolutionary medical devices to market faster than ever before.  More:   https://t.co/3jq0z7JWAm https://t.co/KjrpkeZ6Fj,en,/None,/None,False,0,2,0,,,[]
/1061468390,/2612311915,BioInformant,StemCellMarket,"Washington, DC",/944334330842685440,Fri Dec 22 22:30:24 +0000 2017,The dream of regenerating the body with stem cells is alive and well https://t.co/wwJiHxJ58e,en,/None,/None,False,16,32,0,,,[]
/1061468390,/19711691,John Nosta,JohnNosta,07945,/944332688877551616,Fri Dec 22 22:23:52 +0000 2017,"This is just the start of companies handing out bonuses, raising wages and boosting spending https://t.co/njdiJJcp2K",en,/None,/None,False,0,1,0,,,[]
/1061468390,/49032795,Drue De Angelis,Druedea,"Scottsdale, AZ",/944049751665676288,Fri Dec 22 03:39:35 +0000 2017,Synthes Inc. files suit against former employee who left to work for competitor: https://t.co/8xXnILeZjl,en,/None,/None,False,0,2,0,,,[]
/1061468390,/1940581,"Berci Meskó, MD, PhD",Berci,"Budapest, Hungary",/943950193602580481,Thu Dec 21 21:03:58 +0000 2017,I listed the most significant companies bringing augmented reality to #medicine and healing. The Top 9: https://t.co/8bDAsuaFDq #AugmentedReality #digitalhealth https://t.co/m7XPzHAlL8,en,/None,/None,False,24,17,0,,,[]
/1061468390,/100930324,OrthoSpineNews,orthospinenews,,/943902478675750912,Thu Dec 21 17:54:22 +0000 2017,Medical device maker says savings from new tax law to fuel innovation and growth - https://t.co/3aCnLd45ts https://t.co/RG3k0ZLTN0,en,/None,/None,False,1,3,0,,,[]
/1061468390,/31002593,MassDevice,MassDevice,"Cleveland, OH",/943883075754348544,Thu Dec 21 16:37:16 +0000 2017,ConforMIS jumps on analyst’s upgrade https://t.co/N3r2HL3Chz #meddevice,en,/None,/None,False,3,2,0,,,[]
/1061468390,/20402945,CNBC,CNBC,"Englewood Cliffs, NJ",/943623290626760704,Wed Dec 20 23:24:58 +0000 2017,"Zimmer Biomet is becoming a buy thanks to its new CEO, @JimCramer says https://t.co/ICMdGUPkIv",en,/None,/None,False,4,6,0,,,"[['Jim Cramer', 'jimcramer', '/14216123']]"
/1061468390,/863045130760146945,Corin Group,corintechnology,"Cirencester, England",/943572894260563968,Wed Dec 20 20:04:43 +0000 2017,Extraordinary #technology https://t.co/Jyenq1ZWYs QUOTE: 3D-printed implant mends broken legs by turning into real bone https://t.co/S3OSMU66TD via @newscientist #3dprinting #orthopedics #medtech https://t.co/PV9gyVeitn,en,/None,/None,True,6,10,0,,,[]
/1061468390,/23410262,Medgadget,Medgadget,Global,/943530333097660417,Wed Dec 20 17:15:36 +0000 2017,"Surgical Sealants and Beyond: Interview with Christophe Bancel, CEO and Co-Founder of Gecko Biomedical https://t.co/5u03MEPRCg https://t.co/1qBh0uzV2p",en,/None,/None,False,2,2,0,,,[]
/1061468390,/529192106,3D Printing Industry,3dprintindustry,,/943527426830819328,Wed Dec 20 17:04:03 +0000 2017,K2M’s 3D printed CAPRI spinal implant gains CE with first operation - https://t.co/kcjDwCCPn0 - #3dprinting https://t.co/zrFn2c7PMG,en,/None,/None,False,17,19,0,,,[]
/1061468390,/3044738579,OREF,OREFtoday,"Rosemont, IL",/943516479017930752,Wed Dec 20 16:20:32 +0000 2017,New Simulation Training Improves Surgical Skills | Orthopedics This Week https://t.co/sdjmgUoUk9 via @Ryortho1 https://t.co/h5ur283hJG,en,/None,/None,False,6,5,0,,,"[['OrthopedicsThisWeek', 'Ryortho1', '/274572709']]"
/1061468390,/17240190,"Daniel Kraft, MD",daniel_kraft,"Stanford, CA",/943506143812431873,Wed Dec 20 15:39:28 +0000 2017,.@MagicLeap finally unveils it’s #AR technology... to ship in 2018. #Healthcare applications abound. #AugmentedReality #VR #xMed #DigitalHealth  cc @ShafiAhmed5 @ZGJR @DrNadz https://t.co/udMhs4Q9DR,en,/None,/None,False,25,30,0,,,"[['Magic Leap', 'magicleap', '/106109075'], ['ShafiAhmed5', 'ShafiAhmed5', '/458375698'], ['R.Grossmann,MD, FACS', 'ZGJR', '/177997886'], ['DrNadz', 'DrNadz', '/102778110']]"
/1061468390,/250624569,OMTEC_BONEZONE,OMTEC_BONEZONE,,/943466263828946944,Wed Dec 20 13:01:00 +0000 2017,"The future of orthopaedic medical devices is small — microscopically small. Micro Electro Mechanical Systems, referred to as MEMS devices or sensors, are already used in a host of medical devices, doing tasks previously conceived of in science fiction. https://t.co/Y9OK8F69Z1 https://t.co/00jFJAcYSj",en,/None,/None,False,0,1,0,,,[]
/1061468390,/134558444,Martin Frost,martinjfrost,"Cambridge, United Kingdom",/943424567439216640,Wed Dec 20 10:15:19 +0000 2017,Wondering when surgical robots will start to appear in these specialist medical equip antique shops ...? #surgicalrobotics #robotics #wewerethefuturethen https://t.co/Kf5PkWwvWp,en,/None,/None,False,1,4,0,,,[]
/1061468390,/757365218,Rick King,RickKing16,Colorado,/943276016436432902,Wed Dec 20 00:25:02 +0000 2017,Virtual reality helps ease fears and educate pediatric patients and families https://t.co/4EsUdQVFok #vr https://t.co/lNJc6umdNw,en,/None,/None,False,0,5,0,,,[]
/1061468390,/3029861435,Shem Richards,ShemTheBiomed,"Adelaide Area, Australia",/943239057659772928,Tue Dec 19 21:58:10 +0000 2017,It really is good news that we are getting closer and closer to developing a #bionic heart https://t.co/ldJccFu5nK #medtech #meddevice https://t.co/7kvV2AF3XH,en,/None,/None,False,1,2,0,,,[]
/1061468390,/23410262,Medgadget,Medgadget,Global,/943227950610173954,Tue Dec 19 21:14:02 +0000 2017,CleanCision System FDA Cleared to Retract and Protect Abdominal Surgical Wounds https://t.co/fGORFHhFL1 https://t.co/fVqwCvEFbp,en,/None,/None,False,5,14,0,,,[]
/1061468390,/2980396305,MedDesignOutsourcing,MedTechDaily,"Cleveland, OH",/943219634471342081,Tue Dec 19 20:40:59 +0000 2017,This orthopedic implant was originally designed for NASA https://t.co/MAntdOpQ6T  #medtech #orthopedics #space @RambamHCC https://t.co/F6Sd3e3BCo,en,/None,/None,False,2,5,0,,,"[['RambamHCC', 'RambamHCC', '/2769738187']]"
/1061468390,/458375698,ShafiAhmed5,ShafiAhmed5,"London,England",/943214453398691840,Tue Dec 19 20:20:24 +0000 2017,"2017.

34 International keynotes given on the future of medicine, healthcare, global surgical training and innovation. @MedRealities

#innovation #digitalhealth #edtech
#surgery #colorectalsurgery #medtech

2 #TEDx Talks 
7 Awards https://t.co/dXlY3iVMba",en,/None,/None,False,4,20,0,,,"[['Medical Realities', 'MedRealities', '/3087222250']]"
/1061468390,/4855653124,Bodycad,Bodycadinfo,"Québec, Canada",/943212500023234560,Tue Dec 19 20:12:38 +0000 2017,"Advanced Manufacturing Makes Design a Reality.
The key to translating Bodycad’s software solutions into reality is our uses of state-of-the-art additive manufacturing, also known as #3Dprinting. 

#orthopaedics #PersonalizedMedicine #orthopedic https://t.co/g48vimbAeJ",en,/None,/None,False,0,6,0,,,[]
/1061468390,/1573873243,"Linda Girgis, MD",DrLindaMD,"South River, NJ",/942898433857409024,Mon Dec 18 23:24:39 +0000 2017,The world of #EHR https://t.co/doCakZp5eK,en,/None,/None,False,91,177,0,,,[]
/1061468390,/20989739,Bone & Joint Journal,BoneJointJ,"London, UK",/942871343879671809,Mon Dec 18 21:37:00 +0000 2017,"""There remains a great variation in the surgical management of patients with a hip fracture, and an evidence-based approach should improve the outcomes"" https://t.co/DZyw8j4s1e https://t.co/ZLJdCVd4IO",en,/None,/None,False,20,20,0,,,[]
/1061468390,/1710761282,OPA Ortho,OPAOrtho,"Seattle, Washington",/942845258114748416,Mon Dec 18 19:53:21 +0000 2017,"Swedish Medical Center's Swedish Orthopedic Institute, home of OPA Ortho, was one of the first facilities... https://t.co/cxfMmkUxbI",en,/None,/None,False,0,3,0,,,[]
/1061468390,/4072149983,Digital Health Today,dhealthtoday,Earbuds near you,/942434063150919681,Sun Dec 17 16:39:24 +0000 2017,Tune in to ep #049: Rafael Grossmann on Using #AR &amp; #VR to Take Education to the Next Level. https://t.co/GfxL5X6k6j #digitalhealth #singularity #tedx #xmed https://t.co/MIwL9RTgNa,en,/None,/None,False,26,38,0,,,[]
/1061468390,/14734548,Bill Swavely,bswavely,"Philadelphia, Boston, Raleigh",/942252441441067008,Sun Dec 17 04:37:42 +0000 2017,Virtual Reality Makes for Better-Trained Surgeons https://t.co/xCySaFbOPo via @DesignNews #DigitalHealth #VR,en,/None,/None,False,16,13,0,,,"[['Design News', 'DesignNews', '/18952832']]"
/1061468390,/20275129,MD+DI,MDDIonline,"Los Angeles, CA",/941771533198024706,Fri Dec 15 20:46:45 +0000 2017,"Announcing MD+DI’s 2017 Medtech Company of the Year: Abbott. Congratulations on a stellar year! @AbbottNews #medtech 
https://t.co/Wa1QCsABtR https://t.co/FAJ2GjVl96",en,/None,/None,False,9,26,0,,,"[['Abbott', 'AbbottNews', '/360054369']]"
/1061468390,/816131319033950208,Jim Banks,RepJimBanks,Indiana's 3rd District,/941692125279899649,Fri Dec 15 15:31:13 +0000 2017,"The medical device tax has cost thousands of American jobs, stifled innovation and slowed economic growth. With the tax set to go back into effect on Jan. 1, read my op-ed on why Congress must act this month to suspend the tax: https://t.co/TvOh2gTcAb",en,/None,/None,False,14,25,0,,,[]
/1061468390,/819791,Philips,Philips,Global,/941678236697849856,Fri Dec 15 14:36:01 +0000 2017,Many of the medical devices we take for granted today had their origins in non-medical industries. Can you think of any examples? #futurehealth https://t.co/FmR3bXbbu7,en,/None,/None,False,366,2434,0,,,[]
/1061468390,/2890961,Gizmodo,Gizmodo,,/941398634746269697,Thu Dec 14 20:04:59 +0000 2017,AI will turn regular fitness trackers into potentially life-saving medical devices https://t.co/b7DecRMPzC https://t.co/tpPh1WvZOw,en,/None,/None,False,7,31,0,,,[]
/1061468390,/55244324,Hadas Bitran,hadasbitran,,/941079881093472257,Wed Dec 13 22:58:22 +0000 2017,"Pride: Microsoft announces private preview, partnerships for AI-powered health bot project https://t.co/V32hTFmrEH #MicrosoftAI #HealthcareNExT  @MSRNDIL @tartakoff",en,/None,/None,False,4,5,0,,,"[['Microsoft IL R&D', 'MSRNDIL', '/103565169'], ['Joseph Tartakoff', 'tartakoff', '/16494777']]"
/1061468390,/1940581,"Berci Meskó, MD, PhD",Berci,"Budapest, Hungary",/940901222902616065,Wed Dec 13 11:08:27 +0000 2017,The 10 Most Exciting Digital Health Stories of 2017 https://t.co/kCyGyW9xSu,en,/None,/None,False,13,23,0,,,[]
/1061468390,/17513304,Erik Paulsen,ErikPaulsen,Minnesota,/940722808631513088,Tue Dec 12 23:19:30 +0000 2017,"If we want to protect and create more high-paying jobs and if we want to ensure more life-improving and life-saving technologies are available to help patients, we cannot allow the medical device tax to start up again",en,/None,/None,False,11,18,0,,,[]
/1061468390,/1344951,WIRED,WIRED,San Francisco/New York,/940267135422656519,Mon Dec 11 17:08:49 +0000 2017,Fitbit is increasingly moving on from the fitness tracker game and toward the medical device game https://t.co/ImXvFqm1nR,en,/None,/None,False,42,66,0,,,[]
/1061468390,/798970803463208960,TracPatch,TracPatch,"El Dorado Hills, CA",/940253627842809857,Mon Dec 11 16:15:08 +0000 2017,"TracPatch uses Big Data to allow healthcare providers to predict and personalize the best course of treatment for a patient. This will lead to the best possible patient outcomes. #TracPatch is Here! #TheFuture #Orthopedics #TracMyMoves
See more at https://t.co/5NBg3ZiFbU https://t.co/YWXamS4wDz",en,/None,/None,False,2,3,0,,,[]
/1061468390,/756815930,Rajat Shrimal,rajat_shrimal,"Noida, India",/940014334087856129,Mon Dec 11 00:24:16 +0000 2017,"The future of Operating Rooms : amazing @hololens #app.

#AR #VR #MixedReality #AI #healthcare #healthtech #MedicalDevices #innovation #HoloLens #robots  #MedicalTechnology via @VRScout 

 https://t.co/HhkgGJiCt7",en,/None,/None,False,23,38,0,,,"[['Microsoft HoloLens', 'HoloLens', '/2979430185'], ['VRScout', 'VRScout', '/71895597']]"
/1061468390,/529192106,3D Printing Industry,3dprintindustry,,/939571615716855808,Sat Dec 09 19:05:04 +0000 2017,Leading 3D printing enterprises respond to FDA guidance for medical sector - https://t.co/l2gbStUa9X - #3dprinting https://t.co/cVtCjyhMcS,en,/None,/None,False,12,19,0,,,[]
/1061468390,/803730647642611712,Telos Partners,telosptnrs,"Lakeland, FL",/939162671072645120,Fri Dec 08 16:00:04 +0000 2017,https://t.co/Nff04CLC0s,und,/None,/None,False,0,2,0,,,[]
/1061468390,/4773814949,Richard Hurley,RichardHurleyMD,Canada,/937303320590475270,Sun Dec 03 12:51:40 +0000 2017,"FDA decision on medical #3Dprinting: if a doctor needs a 3D printed model for patient care, the doctor does NOT need to use FDA-approved software, as this is a medical decision and the FDA does not regulate the practice of medicine. https://t.co/t94fRySSBX",en,/None,/None,False,26,33,0,,,[]
/1061468390,/4872512333,Jonathan Vigdorchik,HipSurgeryNYC,"New York, NY",/936975773449244672,Sat Dec 02 15:10:07 +0000 2017,#3DPrinted Joints Help #Orthopedic #Surgeons Visualize and Practice #jointreplacement https://t.co/CSewqJCgAq #3Dmodeling,en,/None,/None,False,1,1,0,,,[]
/1061468390,/19711691,John Nosta,JohnNosta,07945,/936679239386042368,Fri Dec 01 19:31:47 +0000 2017,Apple's future in healthcare: What we know (and can guess) https://t.co/D90xS5y1Vy via @healthcaredive #digitalhealth,en,/None,/None,False,9,10,0,,,"[['Healthcare Dive', 'healthcaredive', '/1564072062']]"
/1061468390,/1095434342,Eric Gaffen,EricGaffen,"Boston, MA",/936594530341675008,Fri Dec 01 13:55:11 +0000 2017,RT @PeterCoffaro: Is Digital Health Making an Impact on Healthcare? https://t.co/gGBJhVE0Xa #digitalhealth #mhealth #orthopedics #telemedicine #wearables https://t.co/EIBKcN0DQR,en,/None,/None,False,0,2,0,,,"[['Peter Coffaro', 'PeterCoffaro', '/1061468390']]"
/1061468390,/17423147,Jeroen Tas,jeroentas,Amsterdam,/936521336180150272,Fri Dec 01 09:04:20 +0000 2017,5 Ways Philips is Moving the Needle for Radiology https://t.co/jPU8N55teK,en,/None,/None,False,15,22,0,,,[]
/1061468390,/10668202,CES,CES,"Las Vegas, NV",/936358011110555651,Thu Nov 30 22:15:21 +0000 2017,.@Osso_VR is revolutionizing surgical training by letting doctors and students learn in virtual reality https://t.co/GD8o7utYHw https://t.co/LCnTTDcYgs,en,/None,/None,False,14,18,0,,,"[['Osso VR', 'Osso_VR', '/748599110643621888']]"
/1061468390,/18834912,MedCity News,medcitynews,"MedCity, USA",/936350038602723329,Thu Nov 30 21:43:40 +0000 2017,Rethinking #healthcare on #Earth by imagining healthcare on #Mars https://t.co/rNmFxBFTw6,en,/None,/None,False,0,2,0,,,[]
/1061468390,/76356699,MedReps.com,MedRepscom,"Alpharetta, Georgia",/936312125185806340,Thu Nov 30 19:13:01 +0000 2017,Is Digital Health Making an Impact on Healthcare? – @OrthoFeed  @PeterCoffaro - https://t.co/dfyjwuJ0Dh,en,/None,/None,False,0,3,0,,,"[['OrthoFeed', 'OrthoFeed', '/819719839057059840'], ['Peter Coffaro', 'PeterCoffaro', '/1061468390']]"
/1061468390,/446530827,Scott Huennekens,scotthuennekens,"La Jolla, San Diego",/936302457365262336,Thu Nov 30 18:34:36 +0000 2017,"Very important to stop for all - patients, innovation, jobs, and healthcare system costs @medicaldevices https://t.co/PG7fdTlVxP QUOTE: Only 31 days until the innovation-killing medical device tax goes into effect. Tell Congress to repeal it now! https://t.co/GsMU3QLSGi",en,/None,/None,True,2,3,0,,,"[['MDMA', 'medicaldevices', '/22516132']]"
/1061468390,/935863262582685697,Verb Surgical,VerbSurgical,Googleplex Mountain View CA,/936284758861946880,Thu Nov 30 17:24:16 +0000 2017,"100% agree - The company’s mission is to make #roboticsurgery available to all those who need it by breaking down the barriers of size, cost, and complexity of current surgical robotic systems. @verbsurgical will add connectivity, data and #ai as well https://t.co/8IImYcherb",en,/None,/None,False,5,3,0,,,"[['Verb Surgical', 'VerbSurgical', '/935863262582685697']]"
/1061468390,/935863262582685697,Verb Surgical,VerbSurgical,Googleplex Mountain View CA,/936281684210622476,Thu Nov 30 17:12:03 +0000 2017,"Competition will drive innovation in #roboticsurgery. This will be great for patients, physicians, providers and suppliers. The future of surgery can now not only be imagined but made a reality.  https://t.co/KQ8f0tiQwk",en,/None,/None,False,8,14,0,,,[]
/1061468390,/816653,TechCrunch,TechCrunch,"San Francisco, CA",/936267056579833857,Thu Nov 30 16:13:55 +0000 2017,FDA clears AliveCor’s Kardiaband as the first medical device accessory for the Apple Watch https://t.co/SOwNak80df https://t.co/CjavJlMLLI,en,/None,/None,False,51,88,0,,,[]
/1061468390,/236692102,AliveCor,AliveCor,"Mountain View, CA",/936144045579137025,Thu Nov 30 08:05:07 +0000 2017,Our new KardiaBand has become the first #FDA cleared medical device for Apple Watch. https://t.co/VKOhwr2PRw https://t.co/6vIvdyldRw,en,/None,/None,False,33,53,0,,,[]
/1061468390,/3118957378,Adrienne M. Penta,AdriennePenta,"Boston, MA",/935987987099238401,Wed Nov 29 21:45:00 +0000 2017,Dr. Williams &amp; her all-female joint replacement surgical team are breaking the mold in a traditionally male-dominated field of orthopedics. https://t.co/njYMoRdYap,en,/None,/None,False,5,17,0,,,[]
/1061468390,/1289257903,Alex Lin,alexywlin,VAN - CHI,/935895537622093824,Wed Nov 29 15:37:38 +0000 2017,Excited to be visiting and giving a seminar on multiscale corrosion for orthopedic implants @RushUniversity https://t.co/lZuPrwNgHX,en,/None,/None,False,0,6,0,,,"[['Rush University', 'RushUniversity', '/2798137040']]"
/1061468390,/301010959,CORR,Clinorthop,"Philadelphia, PA",/935615593985830912,Tue Nov 28 21:05:15 +0000 2017,What Safe Zone? The Vast Majority of Dislocated THAs Are Within the Lewinnek Safe Zone for Acetabular Component Position https://t.co/7Se7ZJ45jb https://t.co/4gHHckSN2N,en,/None,/None,False,32,35,0,,,[]
/1061468390,/288998203,"Garry Choy, MD MBA",GarryChoy,"San Francisco, CA",/935569477613309952,Tue Nov 28 18:02:00 +0000 2017,#medtech #health: Ingestible Biosensor for Tracking Opioid Use Following Acute Injury https://t.co/X9LR1zC8Tp,en,/None,/None,False,6,4,0,,,[]
